src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.22.0.1,172.22.0.5,43010,80,2048,2025-10-12 20:08:05,0.003637,698377.7838878196,5773.98955182843,3574.3744844652188,2199.6150673632114,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.00018185,0.002387,0.0,0.0005286383711952812,0.003637,0.002447,0.0,0.0003030833333333333,0.0006741510041443897,0.0035659999999999997,0.002387,5e-06,0.0005094285714285714,0.0008303159221719435,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,34848,3001,2048,2025-10-12 20:08:05,0.002138,1306828.8119738072,10757.717492984097,6080.44901777362,4677.268475210477,13,10,1562,1232,373,72,120.15384615384616,107.86376461062507,320,72,123.2,98.44876840265704,373,72,121.47826086956522,103.88617080214262,10792.336483931947,260,200,20,2,9.718181818181821e-05,0.001491,0.0,0.0003067727373752338,0.002138,0.00158,0.0,0.00017816666666666667,0.0004261892837174059,0.002019,0.001491,5e-06,0.00022433333333333333,0.0004573231291378607,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.47826086956522,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,123.2,0,13,10,1562,1232
172.22.0.1,172.22.0.5,43014,80,2048,2025-10-12 20:08:05,0.002962,858879.1357191087,7089.804186360568,4388.926401080352,2700.8777852802164,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.00014810000000000002,0.001955,0.0,0.0004275815594714066,0.0029620000000000002,0.002007,0.0,0.00024683333333333333,0.0005467496126097291,0.002906,0.001955,8e-06,0.00041514285714285714,0.0006696693061443364,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,34862,3001,2048,2025-10-12 20:08:05,0.001644,1701946.4720194647,13990.267639902675,7907.542579075425,6082.725060827251,13,10,1566,1232,375,72,120.46153846153847,108.58503607390661,320,72,123.2,98.44876840265704,375,72,121.65217391304348,104.30790903176253,10880.139886578447,260,200,20,2,7.472727272727274e-05,0.001177,0.0,0.00024545156563847816,0.0016439999999999998,0.001223,0.0,0.00013699999999999997,0.0003334661402101668,0.0015680000000000002,0.001177,4e-06,0.00017422222222222223,0.0003635918889749812,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.65217391304348,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.46153846153847,123.2,0,13,10,1566,1232
172.22.0.1,172.22.0.5,43030,80,2048,2025-10-12 20:08:05,0.002069,1228612.8564523924,10149.83083615273,6283.228612856452,3866.602223296278,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.00010344999999999998,0.001496,0.0,0.0003261121701194238,0.002069,0.001521,0.0,0.00017241666666666664,0.00041487195983285684,0.002021,0.001496,4e-06,0.0002887142857142857,0.0005086614687549257,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,34874,3001,2048,2025-10-12 20:08:05,0.001525,1739016.3934426229,13770.491803278688,8524.590163934427,5245.901639344262,13,8,1564,1088,374,72,120.3076923076923,108.22439979070879,320,72,136.0,106.28264204469139,374,72,126.28571428571429,107.75861156931701,11611.918367346942,260,160,20,2,7.625000000000001e-05,0.001159,0.0,0.00024959705026301896,0.0015249999999999999,0.001207,0.0,0.0001270833333333333,0.0003274419689892479,0.001446,0.001159,4e-06,0.0002065714285714286,0.00039375621796191803,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.28571428571429,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,136.0,0,13,8,1564,1088
172.22.0.1,172.22.0.5,43044,80,2048,2025-10-12 20:08:05,0.002964,856275.3036437246,7085.0202429149795,4385.964912280701,2699.055330634278,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.00014819999999999997,0.001992,0.0,0.0004360720811975928,0.002964,0.002037,0.0,0.000247,0.0005554681208974403,0.0029029999999999998,0.001992,4e-06,0.00041471428571428573,0.0006799114888373789,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
172.22.0.5,172.22.0.3,34888,3001,2048,2025-10-12 20:08:05,0.001879,1409260.2448110697,11176.157530601384,5854.177754124535,5321.979776476849,11,10,1416,1232,372,72,128.72727272727272,114.73058632298769,320,72,123.2,98.44876840265704,372,72,126.0952380952381,107.32145960435862,11517.89569160998,220,200,20,2,9.395e-05,0.001429,0.0,0.0003078001746263312,0.001846,0.001474,0.0,0.0001846,0.00043393621651113655,0.0018089999999999998,0.001429,5e-06,0.00020099999999999998,0.00043731300765774926,2,2,0,0,4,5,0,4,18,0,0,0.9090909090909091,126.0952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.72727272727272,123.2,0,11,10,1416,1232
172.22.0.1,172.22.0.5,43058,80,2048,2025-10-12 20:08:06,0.002812,901849.2176386914,7467.994310099573,4623.0440967283075,2844.9502133712663,13,8,1394,1142,289,72,107.23076923076923,77.57592196447975,347,72,142.75,117.9690107613012,347,72,120.76190476190476,96.56377352960398,9324.562358276646,260,160,20,2,0.0001406,0.0022,0.0,0.00047693662052729823,0.002812,0.002225,0.0,0.00023433333333333336,0.0006058524756260571,0.0027600000000000003,0.0022,3e-06,0.0003942857142857143,0.0007507673625385305,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.76190476190476,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.23076923076923,142.75,0,13,8,1394,1142
172.22.0.5,172.22.0.3,34896,3001,2048,2025-10-12 20:08:06,0.00191,1385340.3141361256,10994.76439790576,5759.162303664922,5235.602094240838,11,10,1414,1232,371,72,128.54545454545453,114.34506280740655,320,72,123.2,98.44876840265704,371,72,126.0,107.10342131390041,11471.142857142857,220,200,20,2,9.55e-05,0.001481,0.0,0.0003193703962486191,0.001877,0.001525,0.0,0.0001877,0.00044918416045092245,0.0018419999999999999,0.001481,4e-06,0.00020466666666666666,0.00045424295995278414,2,2,0,0,4,5,0,4,18,0,0,0.9090909090909091,126.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.54545454545453,123.2,0,11,10,1414,1232
172.22.0.1,172.22.0.5,43072,80,2048,2025-10-12 20:08:06,0.004073,623618.9540878958,5155.904738521974,3191.750552418365,1964.154186103609,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.00020364999999999996,0.003009,0.0,0.0006526117739514051,0.004072999999999999,0.003096,0.0,0.0003394166666666667,0.0008418219782445426,0.003985,0.003009,8e-06,0.0005692857142857142,0.0010155400694473167,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,34912,3001,2048,2025-10-12 20:08:06,0.002817,940717.0749023784,7454.739084132055,4614.838480653177,2839.900603478878,13,8,1562,1088,373,72,120.15384615384616,107.86376461062507,320,72,136.0,106.28264204469139,373,72,126.19047619047619,107.53985708414348,11564.820861678003,260,160,20,2,0.00014084999999999998,0.002079,0.0,0.0004468843558461182,0.002817,0.002156,0.0,0.00023475000000000001,0.0005820720352041204,0.002594,0.002079,8e-06,0.00037057142857142855,0.0007053649221994158,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.19047619047619,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,136.0,0,13,8,1562,1088
172.22.0.1,172.22.0.5,43088,80,2048,2025-10-12 20:08:06,0.003676,692056.583242655,5712.731229597389,3536.4526659412404,2176.278563656148,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.00018379999999999997,0.002427,0.0,0.0005336327013967566,0.0036760000000000004,0.002488,0.0,0.00030633333333333337,0.0006814855505112016,0.003557,0.002427,7e-06,0.0005081428571428572,0.0008268750861909345,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,34914,3001,2048,2025-10-12 20:08:06,0.002374,1117944.397641112,8845.829823083404,5475.989890480203,3369.8399326032018,13,8,1566,1088,375,72,120.46153846153847,108.58503607390661,320,72,136.0,106.28264204469139,375,72,126.38095238095238,107.97772089008352,11659.188208616779,260,160,20,2,0.00011870000000000001,0.001791,0.0,0.000385192692038673,0.002374,0.001856,0.0,0.0001978333333333333,0.0005023268911332097,0.002232,0.001791,6e-06,0.0003188571428571428,0.0006086294740929772,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.38095238095238,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.46153846153847,136.0,0,13,8,1566,1088
172.22.0.1,172.22.0.5,43092,80,2048,2025-10-12 20:08:06,0.003533,719501.8397962071,5943.956977073309,3679.5924143787147,2264.3645626945936,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.00017665,0.002396,0.0,0.0005255110155838791,0.0035329999999999997,0.002482,0.0,0.0002944166666666666,0.0006791798311607579,0.003468,0.002396,5e-06,0.0004954285714285714,0.0008156339965490224,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,34920,3001,2048,2025-10-12 20:08:06,0.0023,1153043.4782608696,9130.434782608696,5652.173913043478,3478.2608695652175,13,8,1564,1088,374,72,120.3076923076923,108.22439979070879,320,72,136.0,106.28264204469139,374,72,126.28571428571429,107.75861156931701,11611.918367346942,260,160,20,2,0.000115,0.001743,0.0,0.00037599827127262166,0.0023,0.001795,0.0,0.0001916666666666667,0.00048649945757649334,0.002192,0.001743,7e-06,0.0003131428571428572,0.0005930871842851314,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.28571428571429,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,136.0,0,13,8,1564,1088
172.22.0.1,172.22.0.5,43104,80,2048,2025-10-12 20:08:06,0.003709,684281.4774871933,5661.903478026422,3504.98786734969,2156.9156106767323,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.00018545,0.002721,0.0,0.0005911841062647066,0.003709,0.002799,0.0,0.0003090833333333333,0.0007620669763143452,0.0036479999999999998,0.002721,8e-06,0.0005211428571428572,0.0009204255892282235,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
172.22.0.5,172.22.0.3,34936,3001,2048,2025-10-12 20:08:06,0.002638,1003790.7505686125,7960.576194086429,4927.97573919636,3032.6004548900682,13,8,1560,1088,372,72,120.0,107.50313054475706,320,72,136.0,106.28264204469139,372,72,126.0952380952381,107.32145960435862,11517.89569160998,260,160,20,2,0.0001319,0.001911,0.0,0.00041024174580361764,0.002638,0.002043,0.0,0.00021983333333333336,0.0005521670691214953,0.002496,0.001911,7e-06,0.0003565714285714286,0.0006426731800273997,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,136.0,0,13,8,1560,1088
172.22.0.1,172.22.0.5,43110,80,2048,2025-10-12 20:08:06,0.00349,726647.5644699141,6017.191977077364,3724.9283667621776,2292.2636103151863,13,8,1394,1142,289,72,107.23076923076923,77.57592196447975,347,72,142.75,117.9690107613012,347,72,120.76190476190476,96.56377352960398,9324.562358276646,260,160,20,2,0.0001745,0.002429,0.0,0.0005279091304381845,0.00349,0.002497,0.0,0.0002908333333333333,0.0006781520027905902,0.003418,0.002429,7e-06,0.0004882857142857143,0.0008213396225132477,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.76190476190476,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.23076923076923,142.75,0,13,8,1394,1142
172.22.0.5,172.22.0.3,34942,3001,2048,2025-10-12 20:08:06,0.002186,1210430.009149131,9606.587374199451,5032.021957913998,4574.565416285453,11,10,1414,1232,371,72,128.54545454545453,114.34506280740655,320,72,123.2,98.44876840265704,371,72,126.0,107.10342131390041,11471.142857142857,220,200,20,2,0.00010930000000000003,0.001576,0.0,0.0003386325589780167,0.002139,0.001689,0.0,0.0002139,0.0004957810908052062,0.002094,0.001576,6e-06,0.00023266666666666667,0.0004798251996531885,2,2,0,0,4,5,0,4,18,0,0,0.9090909090909091,126.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.54545454545453,123.2,0,11,10,1414,1232
172.22.0.1,172.22.0.5,43120,80,2048,2025-10-12 20:08:06,0.003618,702045.3289110005,5804.311774461028,3593.1453841901603,2211.166390270868,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.0001809,0.002601,0.0,0.0005648737823620424,0.0036179999999999997,0.002701,0.0,0.00030149999999999996,0.0007350191040601144,0.003554,0.002601,1.1e-05,0.0005077142857142857,0.0008773713522767417,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,34944,3001,2048,2025-10-12 20:08:06,0.002318,1205349.4391716996,9922.346850733391,5608.283002588438,4314.063848144952,13,10,1562,1232,373,72,120.15384615384616,107.86376461062507,320,72,123.2,98.44876840265704,373,72,121.47826086956522,103.88617080214262,10792.336483931947,260,200,20,2,0.00010536363636363635,0.001829,0.0,0.0003778313170347733,0.0023179999999999997,0.001883,0.0,0.00019316666666666665,0.0005115385018636318,0.002212,0.001829,6e-06,0.00024577777777777776,0.0005631210206968101,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.47826086956522,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,123.2,0,13,10,1562,1232
172.22.0.1,172.22.0.5,43136,80,2048,2025-10-12 20:08:06,0.003788,671594.5089757127,5543.8225976768745,3431.8901795142556,2111.932418162619,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.0001894,0.00273,0.0,0.000593462922177957,0.003788,0.00279,0.0,0.0003156666666666667,0.0007588756302729863,0.0037199999999999998,0.00273,5e-06,0.0005314285714285714,0.0009253706372727256,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,34952,3001,2048,2025-10-12 20:08:06,0.002477,1129592.248687929,9285.425918449737,5248.284214775938,4037.141703673799,13,10,1566,1232,375,72,120.46153846153847,108.58503607390661,320,72,123.2,98.44876840265704,375,72,121.65217391304348,104.30790903176253,10880.139886578447,260,200,20,2,0.0001125909090909091,0.001944,0.0,0.0004020592063016351,0.002477,0.002,0.0,0.00020641666666666668,0.0005437020413077574,0.002372,0.001944,7e-06,0.00026355555555555556,0.0005985957847999323,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.65217391304348,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.46153846153847,123.2,0,13,10,1566,1232
172.22.0.1,172.22.0.5,43144,80,2048,2025-10-12 20:08:06,0.005198,489034.2439399769,4040.0153905348207,2500.9619084263177,1539.0534821085032,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.0002599000000000001,0.004337,0.0,0.000940017547708552,0.005198,0.004413,0.0,0.0004331666666666667,0.001205650850048314,0.005118999999999999,0.004337,6e-06,0.0007312857142857144,0.0014819287349633935,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,34964,3001,2048,2025-10-12 20:08:06,0.004056,689349.1124260356,5670.61143984221,3205.1282051282055,2465.483234714004,13,10,1564,1232,374,72,120.3076923076923,108.22439979070879,320,72,123.2,98.44876840265704,374,72,121.56521739130434,104.09687214402808,10836.15879017013,260,200,20,2,0.0001843636363636364,0.00352,0.0,0.0007287699815102248,0.004043,0.003587,0.0,0.00033691666666666673,0.0009810008884071184,0.003955,0.00352,5e-06,0.00043944444444444445,0.0010917269816529845,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.56521739130434,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,123.2,0,13,10,1564,1232
172.22.0.1,172.22.0.5,43148,80,2048,2025-10-12 20:08:06,0.003264,777573.5294117647,6433.823529411765,3982.843137254902,2450.9803921568628,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.0001632,0.002059,0.0,0.0004525040994289444,0.003264,0.002116,0.0,0.000272,0.0005777460514793675,0.003182,0.002059,5e-06,0.00045457142857142864,0.0007035464970201954,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
172.22.0.5,172.22.0.3,34976,3001,2048,2025-10-12 20:08:06,0.001949,1358645.4592098512,10774.7562852745,6670.087224217547,4104.669061056952,13,8,1560,1088,372,72,120.0,107.50313054475706,320,72,136.0,106.28264204469139,372,72,126.0952380952381,107.32145960435862,11517.89569160998,260,160,20,2,9.744999999999998e-05,0.001498,0.0,0.00032245410138498777,0.001949,0.001549,0.0,0.00016241666666666664,0.00041971825040403255,0.001848,0.001498,5e-06,0.000264,0.0005098036036413574,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,136.0,0,13,8,1560,1088
172.22.0.1,172.22.0.5,43152,80,2048,2025-10-12 20:08:06,0.002696,940652.8189910979,7789.317507418397,4821.958456973293,2967.359050445104,13,8,1394,1142,289,72,107.23076923076923,77.57592196447975,347,72,142.75,117.9690107613012,347,72,120.76190476190476,96.56377352960398,9324.562358276646,260,160,20,2,0.00013479999999999997,0.001914,0.0,0.0004181230201746849,0.002696,0.001958,0.0,0.0002246666666666666,0.0005344875011531035,0.0026409999999999997,0.001914,5e-06,0.00037728571428571417,0.0006462263456374387,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.76190476190476,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.23076923076923,142.75,0,13,8,1394,1142
172.22.0.5,172.22.0.3,34980,3001,2048,2025-10-12 20:08:06,0.001924,1375259.8752598753,10914.760914760915,6756.756756756757,4158.004158004158,13,8,1558,1088,371,72,119.84615384615384,107.1424976043559,320,72,136.0,106.28264204469139,371,72,126.0,107.10342131390041,11471.142857142857,260,160,20,2,9.62e-05,0.001484,0.0,0.00031955024644021165,0.001924,0.001537,0.0,0.00016033333333333332,0.0004168691508002108,0.00182,0.001484,4e-06,0.00026,0.0005049644966303501,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.84615384615384,136.0,0,13,8,1558,1088
172.22.0.1,172.22.0.5,43162,80,2048,2025-10-12 20:08:06,0.003263,778424.7624885075,6435.795280416794,3984.0637450199206,2451.7315353968743,13,8,1398,1142,291,72,107.53846153846153,78.29688606109382,347,72,142.75,117.9690107613012,347,72,120.95238095238095,96.89684067309061,9388.997732426305,260,160,20,2,0.00016315000000000004,0.002219,0.0,0.00048575006690684054,0.003263,0.002258,0.0,0.00027191666666666667,0.0006154768420140238,0.003146,0.002219,5e-06,0.0004494285714285714,0.0007543786198195283,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.95238095238095,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.53846153846153,142.75,0,13,8,1398,1142
172.22.0.5,172.22.0.3,34984,3001,2048,2025-10-12 20:08:06,0.00201,1390049.751243781,11442.78606965174,6467.661691542288,4975.124378109453,13,10,1562,1232,373,72,120.15384615384616,107.86376461062507,320,72,123.2,98.44876840265704,373,72,121.47826086956522,103.88617080214262,10792.336483931947,260,200,20,2,9.136363636363637e-05,0.001555,0.0,0.00032137270142801566,0.00201,0.001613,0.0,0.00016749999999999998,0.0004382030541503182,0.001919,0.001555,5e-06,0.00021322222222222223,0.00047842305262596886,2,2,0,0,4,5,0,4,20,0,0,0.7692307692307693,121.47826086956522,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15384615384616,123.2,0,13,10,1562,1232
172.22.0.1,172.22.0.5,43164,80,2048,2025-10-12 20:08:06,0.003239,785427.6011114541,6483.48255634455,4013.5844396418647,2469.898116702686,13,8,1402,1142,293,72,107.84615384615384,79.01786181115699,347,72,142.75,117.9690107613012,347,72,121.14285714285714,97.23231175375597,9454.12244897959,260,160,20,2,0.00016194999999999998,0.002251,0.0,0.0004904349574612316,0.003239,0.002279,0.0,0.0002699166666666667,0.0006195176158826229,0.003176,0.002251,3e-06,0.0004537142857142857,0.0007634114625969994,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.84615384615384,142.75,0,13,8,1402,1142
172.22.0.5,172.22.0.3,34998,3001,2048,2025-10-12 20:08:06,0.002055,1291484.1849148418,10218.978102189782,5352.79805352798,4866.1800486618,11,10,1422,1232,375,72,129.27272727272728,115.88716370135134,320,72,123.2,98.44876840265704,375,72,126.38095238095238,107.97772089008352,11659.188208616779,220,200,20,2,0.00010275,0.00157,0.0,0.00033836502109408414,0.002009,0.001619,0.0,0.00020089999999999995,0.0004759227773494351,0.001958,0.00157,5e-06,0.00021755555555555558,0.000481296653983593,2,2,0,0,4,5,0,4,18,0,0,0.9090909090909091,126.38095238095238,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.27272727272728,123.2,0,11,10,1422,1232
172.22.0.1,172.22.0.5,43166,80,2048,2025-10-12 20:08:07,0.002477,1026241.4210738797,8477.997577714978,5248.284214775938,3229.713362939039,13,8,1400,1142,292,72,107.6923076923077,78.6573724994721,347,72,142.75,117.9690107613012,347,72,121.04761904761905,97.0642772749197,9421.473922902494,260,160,20,2,0.00012385,0.001753,0.0,0.00038026994030556765,0.002477,0.001791,0.0,0.00020641666666666668,0.00048561172046765466,0.002371,0.001753,4e-06,0.0003387142857142858,0.0005918464362329409,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,121.04761904761905,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6923076923077,142.75,0,13,8,1400,1142
172.22.0.5,172.22.0.3,35010,3001,2048,2025-10-12 20:08:07,0.001672,1586124.4019138755,12559.80861244019,7775.11961722488,4784.688995215311,13,8,1564,1088,374,72,120.3076923076923,108.22439979070879,320,72,136.0,106.28264204469139,374,72,126.28571428571429,107.75861156931701,11611.918367346942,260,160,20,2,8.36e-05,0.001271,0.0,0.0002736027046649941,0.0016719999999999999,0.001328,0.0,0.0001393333333333333,0.00036017804239323395,0.001581,0.001271,5e-06,0.00022585714285714283,0.00043157731589118153,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,126.28571428571429,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3076923076923,136.0,0,13,8,1564,1088
172.22.0.1,172.22.0.5,43170,80,2048,2025-10-12 20:08:07,0.003009,843469.5912263211,6979.062811565304,4320.372216683283,2658.690594882021,13,8,1396,1142,290,72,107.38461538461539,77.93640253589258,347,72,142.75,117.9690107613012,347,72,120.85714285714286,96.73000505298765,9356.693877551017,260,160,20,2,0.00015045,0.002195,0.0,0.0004760790349301258,0.003009,0.00224,0.0,0.00025074999999999994,0.0006083764082923224,0.002884,0.002195,6e-06,0.00041200000000000004,0.0007420964511821511,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,120.85714285714286,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38461538461539,142.75,0,13,8,1396,1142
